Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
7.0,1,2,6.0,3,1,3.0,4,0,5,0,10,0,14.0,2.0,3.0,6.0,204.82,1
1.0,0,1,9.0,4,1,3.0,4,4,5,0,8,1,15.0,1.7918939654036272,2.0,3.0,145.42,1
12.537201765621298,0,1,15.73883947031361,4,1,2.7537201765621298,4,0,1,2,3,0,15.014880706248519,2.0,2.0,5.723958764065093,232.99738132650225,1
1.0,0,2,6.746620601170665,1,0,3.7466206011706653,5,4,4,1,2,0,20.479723607023992,1.7466206011706655,2.0,1.0,148.93665817082749,1
0.10492344083815497,0,2,10.0,4,1,2.20984688167631,4,2,2,2,2,1,12.0,6.0,7.2098468816763095,4.41969376335262,158.30098468816763,1
0.0,0,1,30.278212591631053,4,1,2.4260708638770176,3,2,2,0,3,1,12.147858272245964,0.5739291361229822,1.0,3.982496047139124,157.8860481170077,1
0.0,1,1,14.0,0,0,2.649222376989688,4,3,4,1,2,0,15.0,0.3507776230103121,1.0,0.0,125.9859688950796,1
0.16730625365057994,0,2,16.66538749269884,6,0,2.33461250730116,2,2,2,1,8,0,12.0,1.16730625365058,1.16730625365058,2.16730625365058,147.02482731151434,1
11.532966497933025,1,1,14.0,4,0,2.493406700413395,3,3,2,1,8,0,11.506593299586605,0.4934067004133952,1.506593299586605,4.532966497933025,123.82548334634271,1
9.0,1,1,8.0,4,1,3.0,3,4,4,2,2,0,12.0,0.08836708629152445,1.0,0.0,123.02000000000001,1
1.287943053082476,0,1,9.92801423672938,4,0,3.0,5,4,1,0,2,1,12.143971526541238,1.0,2.0,1.0,153.47601067754704,1
1.0,1,1,14.503739543614772,2,1,3.8345798478715905,4,4,3,2,3,1,12.330840304256819,2.1654201521284095,2.1654201521284095,3.0,163.9834975663363,1
3.9976765938680696,1,3,29.00464681226386,5,1,3.9953531877361392,4,1,3,1,3,1,12.99767659386807,1.9976765938680696,1.9976765938680696,0.9976765938680697,188.80497208912234,1
5.096414359145586,1,1,8.951792820427206,4,0,3.0,4,3,2,1,6,1,13.983930940142402,0.9839309401424022,1.9839309401424021,0.9839309401424022,152.79655113165333,1
0.0,2,1,14.0,0,1,2.0,3,3,3,0,3,1,13.0,0.9061375361274794,1.0,2.187724927745041,123.78913335223967,1
11.0,0,3,14.0,0,0,3.0,3,3,3,1,3,1,11.0,3.833664292888476,7.0,7.0,126.55000000000001,1
3.3321370557642798,2,2,25.66606852788214,5,0,3.0,3,3,3,2,2,0,21.49910279182321,0.16696573605893006,1.0,1.6660685278821399,130.65366315981657,1
0.0,2,3,14.0,5,1,2.0,4,3,4,0,2,1,18.0,0.0,1.0,0.0,124.13,1
6.187268764825173,0,1,31.258961605024975,4,1,3.0,4,4,2,1,4,1,23.0,1.2589616050249752,2.0,1.2589616050249752,155.6622005256086,1
1.0,0,1,22.75749304735386,4,0,3.87874652367693,5,4,4,1,3,1,23.0,1.1212534763230702,6.393732618384649,7.393732618384649,163.9765938816714,1
1.0,0,1,9.196667232390308,3,1,4.0,4,4,1,1,7,0,14.0,1.1966672323903071,2.803332767609693,3.0,162.82770174808604,1
0.0,0,1,14.0,4,0,2.052700000579933,4,3,2,2,2,0,20.1581000017398,1.0,1.9472999994200668,1.8945999988401339,126.15197799892132,1
0.0,0,2,26.971892561503296,5,0,3.0,3,3,3,1,1,0,11.794378512300659,0.7943785123006589,1.0,0.0,128.3791417850068,1
1.0,0,1,9.0,3,1,3.3863168122712564,4,4,1,0,7,1,14.0,2.3863168122712564,3.0,3.0,160.63669737565982,1
0.0,2,3,30.0,3,0,2.0,4,2,4,2,1,1,23.0,2.4461726690579497,9.0,10.0,145.99,1
9.0,1,1,30.454331335031366,4,0,2.454331335031365,3,3,3,1,4,1,16.271656675156827,2.7259880101881917,3.7259880101881917,5.271656675156827,123.02000000000001,1
0.3160248700848587,2,3,26.632049740169716,4,0,3.0,5,2,3,0,3,1,11.948074610254576,1.0,2.0,1.6839751299151413,145.7859354194526,1
9.0,2,1,8.0,4,0,3.0,3,3,5,1,2,1,12.0,1.0,1.0,0.0,123.02000000000001,1
1.0,1,1,29.52088578270068,3,1,3.479114217299321,4,2,3,0,4,1,14.958228434598642,3.916456869197283,4.395571086496604,4.874685303795925,185.4200703914972,1
5.530940255609881,1,2,12.185641533659286,4,0,2.469059744390119,5,2,2,1,7,0,13.469059744390119,1.0,1.469059744390119,2.061880511219762,153.14103937381472,1
1.0,2,1,17.0,4,0,4.0,5,4,5,2,8,1,21.0,2.0,2.0,1.0,149.04,1
0.0,0,2,14.0,5,0,2.0,4,3,3,1,1,0,15.818307817675302,0.18169218232469708,1.181692182324697,0.0,123.48092925082804,1
1.0,1,2,16.0,3,0,3.0,4,4,3,1,3,0,14.671364801285684,3.0,3.0,3.0,152.5395771678843,1
16.0,1,1,8.0,2,0,3.0,4,0,1,1,1,0,16.0,0.42541780244812044,1.0,9.0,201.69,1
0.0,2,1,14.0,4,1,3.0,3,3,4,2,2,1,23.0,1.0,1.0,0.0,124.72,1
0.0,1,3,32.0,5,0,2.0,3,0,1,0,2,0,22.0,0.48673949542955774,1.0,9.0,176.39,1
9.0,2,2,26.0,0,0,3.0,3,3,4,1,1,1,11.0,0.0,1.0,4.0,123.02000000000001,1
0.0,1,1,11.306071963002669,2,0,2.4234820092493328,3,3,3,1,3,1,12.153035981501334,4.423482009249333,7.8469640184986655,7.0,133.42811338083243,1
1.0,0,2,7.0,1,0,3.54763324079343,5,4,4,1,2,0,19.285799444760578,2.0,2.0,1.0,149.47591391744982,1
1.0,1,1,13.200928521093346,1,0,3.0,4,4,2,1,4,1,14.532714319271102,2.7990714789066544,7.467285680728897,7.733642840364449,159.32757720191714,1
4.0,1,3,29.0,5,1,4.0,5,2,3,0,4,1,13.0,2.0,2.0,1.0,188.8,1
9.0,1,1,14.544982278100019,4,0,2.0,3,3,4,2,3,0,13.089964556200036,0.544982278100018,1.0,0.0,123.02000000000001,1
13.566085229675048,2,1,13.91321704593501,4,1,2.0867829540649905,3,3,3,0,9,1,12.17356590812998,0.9132170459350095,1.9132170459350095,6.652868183740038,124.47201510303668,1
7.0,0,1,14.0,0,1,2.763150529403454,3,3,4,1,2,0,12.0,1.7631505294034537,1.7631505294034537,2.763150529403454,123.4673698941193,1
9.0,1,1,6.329868053705463,4,0,2.8350659731472687,4,3,4,1,7,1,13.16493402685273,1.0,2.670131946294538,6.1753298657363445,123.02000000000001,1
0.12461506318912474,1,2,14.249230126378249,1,0,2.1246150631891245,4,2,4,1,6,0,16.875384936810875,1.2492301263782495,1.2492301263782495,2.1246150631891245,153.15532334692114,1
1.0,2,1,26.268201402764383,3,0,3.6341007013821924,4,4,3,1,2,1,12.731798597235615,1.0,2.0,3.9023021041465773,147.3618173096689,1
0.770606497845618,0,1,32.0,3,0,2.770606497845618,3,2,5,1,7,0,18.082425991382472,1.0,1.0,0.22939350215438203,166.7827605054955,1
1.0,1,1,30.0,4,1,3.0,5,2,3,0,5,1,14.0,2.0,2.0,2.0,184.16,1
0.0,1,1,14.0,0,0,2.0,3,3,4,1,1,0,17.0,0.0,1.0,0.10938634915253531,124.08765704444069,1
10.91164977602283,0,3,16.0530101343863,4,1,3.0,4,1,3,1,8,0,12.017670044795434,1.9823299552045661,2.123690313568037,11.0,254.50524776821848,1
0.0,1,3,21.89723175735022,4,0,2.897231757350218,3,2,4,1,6,0,14.897231757350218,0.8972317573502182,1.1027682426497818,2.0,153.35921116147375,1
1.0,1,3,8.827802520576366,4,1,3.172197479423633,5,2,4,1,7,0,12.827802520576366,2.0,3.6887899176945322,3.0,223.7376588647124,1
5.414097626910781,0,2,30.70704881345539,3,0,3.0,3,2,5,0,2,0,13.569016271151797,0.0,1.0,1.2929511865446095,141.21364215579987,1
1.0,1,1,18.468439216103466,3,1,3.0,4,2,5,1,3,0,16.97895947740231,1.0,2.0,6.063121567793068,167.22789594774022,1
0.14059191817336558,0,2,32.0,2,0,3.1405919181733655,5,2,4,1,8,0,17.859408081826633,1.0,2.0,2.0,149.7982557769935,1
9.0,2,1,26.849566683048373,1,0,2.5752166584758136,3,3,3,0,2,1,11.0,0.0,1.0,2.7256499754274413,123.02000000000001,1
0.0,0,1,14.683497684651854,3,0,2.0,2,3,3,2,3,1,12.974753473022218,0.0,1.0,2.3165023153481457,123.8757265049763,1
2.6331527130040877,1,2,10.733694573991825,3,0,3.183423643497956,4,2,3,0,5,0,19.0,2.0,2.0,1.1834236434979561,176.72884606558225,1
1.0,0,1,12.986318503703274,3,0,3.9931592518516363,4,4,2,2,3,0,19.006840748148363,2.0,2.0,1.0,154.2632151516297,1
0.0,2,3,16.598946400434777,4,0,3.0,3,3,4,2,2,0,14.065964266956517,0.4670178665217417,1.4670178665217417,0.9340357330434834,127.36548786126956,1
2.3713034985303985,1,3,27.6856517492652,4,0,3.3143482507348008,4,2,3,1,3,1,12.0,1.0,1.6286965014696013,0.9430447522044019,165.9344246224893,1
0.0,2,1,7.547445331712386,3,0,3.0,3,3,4,1,7,0,19.773722665856194,0.773722665856193,1.0,5.868613329280965,127.28043792075374,1
1.0,2,1,23.263613659793357,3,1,3.0,4,4,3,1,3,1,14.0,1.8681931701033205,2.0,2.8681931701033205,148.75108909278345,1
6.661128233340886,0,1,29.548170977787848,4,0,3.0,3,3,3,1,3,1,22.0,0.0,1.0,0.2259145111060763,131.5862789763339,1
1.0,0,3,24.89990091004881,4,1,3.724975227512202,3,2,1,1,9,1,14.275024772487798,1.7249752275122021,2.275024772487798,4.449950455024404,178.4140336905834,1
1.0,1,3,13.552774760414671,5,0,3.0,4,4,3,2,3,0,14.0,1.0,2.0,1.0,152.17461370604337,1
0.8570969396099158,1,1,32.0,3,1,3.0,4,3,4,2,5,0,20.857096939609917,1.7141938792198317,2.714193879219832,3.0,147.37404281053645,1
1.0,1,1,9.548678702499716,2,1,3.0,4,4,1,1,6,1,14.0,1.8171070991667613,3.0,3.0,159.59793463280835,1
1.0,2,1,31.0,1,1,3.5516535294753666,4,4,2,1,3,1,18.551653529475367,1.0,2.0,1.0,148.70487559995675,1
0.0,2,1,17.0,3,0,3.0,5,2,4,0,6,0,15.0,1.0,1.0,0.0,147.77,1
0.0,1,1,14.435497409668043,3,0,2.782251295165978,3,3,1,1,2,1,11.0,0.782251295165978,1.0,0.21774870483402198,124.68619525870353,1
0.0,2,3,18.0,4,0,3.0,2,3,4,2,2,0,15.0,0.0,1.0,0.0,127.16,1
7.293727301422644,1,1,25.573431825355662,0,0,3.0,2,3,3,1,3,1,11.42656817464434,0.8531363492886779,1.426568174644339,3.146863650711322,124.96941655812464,1
19.0,1,3,20.0,5,1,3.0,2,1,3,2,8,1,18.0,1.0,4.0,9.0,261.95,1
1.0,0,1,13.652176359130051,3,1,4.0,4,4,3,2,3,0,13.8985490939133,2.0,2.0,1.0,143.92318861779125,1
0.0,0,1,14.0,0,1,2.0,4,3,5,2,1,1,22.0,0.9404971985130107,1.0,2.0,123.21000000000001,1
1.0471656108294156,2,1,29.0,5,1,3.0,4,4,3,1,2,0,12.047165610829415,0.9528343891705844,1.9528343891705844,1.0943312216588312,140.4787799276476,1
1.0,1,2,25.76066771345264,5,0,3.2393322865473584,4,4,3,1,3,0,19.23933228654736,1.2393322865473586,2.0,1.0,149.8001304023326,1
0.3758865799543456,1,1,8.375886579954345,3,1,2.3758865799543454,3,4,3,1,7,0,16.24822684009131,0.3758865799543456,2.0,1.7517731599086912,144.42141852792693,1
0.5259237358921424,2,1,27.577771207676427,4,0,3.0,4,3,3,0,5,1,11.525923735892142,1.0,2.0,2.0,145.97392432720127,1
9.0,0,3,6.875685127586106,3,0,2.124314872413894,4,3,3,2,2,0,11.875685127586106,0.12431487241389405,1.0,0.2486297448277881,123.02000000000001,1
0.0,2,1,14.0,0,1,2.0,3,3,1,1,6,0,12.271430864276054,1.0,1.0,3.271430864276053,123.85728729635048,1
6.0,0,1,14.0,1,1,2.0,4,3,3,1,10,1,16.0,1.0,1.0,0.0,124.37,1
1.0,1,3,11.32512241186283,4,1,3.162561205931415,5,2,1,1,3,1,13.975367235588491,4.349755176274339,8.0,5.487683617794246,183.83921054840408,1
1.0,1,3,15.0,1,1,3.0,5,2,5,2,8,0,18.0,1.650477198830602,2.0,3.0,178.26,1
18.42139435114756,2,1,14.0,1,1,3.368557740459023,4,3,3,0,7,0,12.947163389311466,6.0,8.368557740459023,8.368557740459023,148.71203555236588,1
0.0,1,1,9.208637080877114,2,1,3.0,3,4,4,1,6,0,13.625911242631343,0.7913629191228859,1.0,2.0,140.02416719919836,1
1.0,0,1,9.0,4,1,3.0,4,4,5,0,8,1,15.0,1.3194393338611623,2.0,3.0,145.42,1
18.19822527845959,1,1,10.497781598074486,2,0,3.700443680385103,5,0,2,1,4,0,16.400887360770206,1.2995563196148971,3.198225278459589,3.0,226.20771432542003,1
0.0,0,2,26.169024731335146,6,0,3.0,3,3,4,1,1,0,14.288719085831067,1.0,1.0,0.0,129.05570174996458,1
9.0,1,1,8.095559103958335,4,0,2.904440896041665,3,3,4,1,2,0,12.095559103958335,1.0,1.0,0.0,123.02000000000001,1
3.0,1,3,28.0,5,1,3.0,4,2,3,0,3,1,12.0,1.0,1.0,0.0,163.8,1
1.0,1,1,24.935424824448535,3,0,3.0,4,4,2,1,2,1,13.870849648897067,1.0,2.0,1.9354248244485341,149.11730461794116,1
7.939410606142815,0,1,30.919214141523753,4,0,3.0201964646190618,4,4,3,1,4,1,23.0,1.0,2.0,1.0403929292381238,156.60575874243,1
0.0,0,3,25.0,5,1,3.0,2,2,1,2,9,1,13.0,0.13144716921416233,1.0,4.0,153.04,1
9.0,0,3,6.173960887696225,2,0,2.0,4,3,3,2,2,0,11.173960887696225,0.8260391123037745,1.0,1.652078224607549,123.02000000000001,1
13.138589449604886,1,3,31.907607033596744,4,1,2.046196483201629,3,0,5,1,5,1,13.0,1.9076070335967423,2.0,0.09239296640325767,208.3524422782014,1
4.7836294532859345,1,2,25.10201636293663,3,0,4.0,4,0,4,1,4,0,21.84080654517465,1.420403272587326,2.840806545174652,3.0,212.1618598467661,1
9.0,2,1,29.82521005376622,4,0,2.0,3,3,3,1,5,1,13.73781508064933,0.0,1.0,2.825210053766221,123.02000000000001,1
1.0,0,1,6.532054084979229,2,1,3.0,5,4,3,1,3,0,15.46794591502077,1.1773513616597429,2.0,1.0,150.9032475642689,1
1.0,2,1,30.985914170751716,4,0,3.0,4,4,3,1,6,1,14.978871256127574,1.0,2.0,3.985914170751716,145.28732463120912,1
0.0,0,2,27.221984184128978,6,0,3.0,3,3,4,1,1,0,12.97251976983878,1.0,1.0,0.0,128.81088867719,1
13.0,2,3,9.0,5,1,3.0,4,3,3,0,2,1,14.0,0.076795684286734,1.0,2.0,126.83000000000001,1
0.4137060319100304,2,1,15.41370603191003,1,1,3.0,4,3,2,0,1,0,15.75888190426991,0.4137060319100304,1.4137060319100305,0.4137060319100304,134.67845264158635,1
9.0,1,1,8.678887337188785,4,1,2.321112662811215,3,4,3,2,2,0,12.678887337188785,0.321112662811215,1.0,0.0,123.02000000000001,1
1.0,1,1,7.0,4,0,3.0,4,4,4,1,3,1,12.0,1.2367975854561801,2.23679758545618,1.4735951709123603,148.14974441047244,1
1.0,1,1,29.083962563446725,3,1,3.9160374365532733,4,2,3,0,3,1,15.832074873106546,3.8320748731065466,6.580187182766366,7.49622461931964,186.5691784581351,1
3.5400424569116575,1,2,29.689936314632515,4,1,4.0,4,2,3,0,5,1,14.609851400809198,1.7700212284558288,2.0,1.0,189.47383780062444,1
0.0,2,2,14.0,6,1,2.0,4,3,5,1,5,1,15.0,1.6301750848870413,2.0,0.0,123.35,1
14.080566608592367,1,2,31.97698096897361,4,0,3.011509515513195,4,0,4,0,5,0,13.988490484486805,1.057547577565976,2.080566608592367,1.0230190310263905,233.4776184259185,1
9.0,2,2,7.311383933360082,0,0,2.0,3,3,3,2,1,0,13.34430803331996,0.6556919666800407,1.0,3.032924099959878,123.02000000000001,1
0.0,1,3,19.0,5,0,2.0,3,2,3,2,4,1,11.0,0.1235247725803994,2.0,2.0,198.54,1
0.7343500353352957,0,2,13.0,4,0,3.0,4,3,3,0,2,0,17.265649964664703,1.0,1.7343500353352956,1.0,148.5950079886927,1
1.0,1,3,19.34786606802728,5,0,4.0,4,1,4,1,2,0,16.086933675412983,1.0,2.0,2.565200256559737,206.93869205387756,1
0.0,0,1,9.0,4,1,3.0,3,3,5,2,2,1,11.0,5.213203931389135,9.0,7.0,133.48,1
0.0,0,3,6.0,1,0,3.0,3,3,3,0,3,0,15.21827101099524,0.7817289890047594,1.0,2.436542021990481,129.72953406221606,1
0.0,2,1,10.0,1,1,2.0,3,4,1,0,2,1,15.0,4.7962445141500565,5.0,6.0,136.91,1
0.0,1,3,9.739338345167063,3,1,2.0,4,0,1,0,2,0,11.0,5.218015035501191,7.436030071002381,7.739338345167063,203.80450375887528,1
9.0,1,2,28.18505710873344,4,1,2.0,3,3,3,2,2,1,18.537357228166403,0.9074714456332809,1.0,0.2775856631001574,123.02000000000001,1
1.0,1,3,9.0,5,1,3.0,4,4,5,1,2,0,12.0,1.6005677209691456,2.0,3.0,155.41,1
7.837858447874838,2,1,13.581070776062582,4,1,2.418929223937419,3,3,5,1,4,0,12.837858447874838,0.5810707760625811,1.0,2.418929223937419,123.36864246563755,1
0.5145617903482984,0,3,13.456314628955106,4,1,3.5145617903482984,4,4,4,1,3,0,13.543685371044894,2.0,2.0,1.4854382096517016,143.88679640612338,1
1.0,2,1,21.873107198628666,2,1,3.0,4,4,1,1,7,0,13.708964267123777,1.7089642671237775,2.0,4.708964267123777,149.1591853443154,1
0.0,0,3,32.0,4,1,2.906100928680426,3,2,1,1,2,1,11.657293499237019,0.0,1.5633944279174452,7.906100928680425,156.35404217978635,1
0.13773409888780863,2,1,14.137734098887808,3,0,3.0,4,4,3,2,2,0,11.275468197775616,1.0,1.1377340988878086,1.8622659011121914,139.57596625453579,1
1.0,1,3,15.891303803302685,5,0,3.0,4,4,4,2,3,0,14.0,2.891303803302686,2.9456519016513427,2.891303803302686,152.55597804033758,1
7.0,2,1,15.962937532811333,4,1,2.9814687664056665,3,3,3,1,2,0,11.018531233594333,1.0,1.0,2.0,129.25363071916854,1
1.0,1,3,31.712757243862367,4,0,3.0,4,0,2,0,3,0,21.707407597380655,1.8563786219311837,2.2872427561376325,10.143621378068817,200.95482722445146,1
3.3943535995286185,1,2,22.657949485781625,4,0,4.0,4,0,2,0,3,0,13.315898971563252,1.0,2.0,2.7102525710918703,205.9840475589804,1
0.0,0,1,26.81756876601051,4,0,2.7274770779964967,3,0,3,0,5,0,12.81756876601051,1.0,1.0,0.5450458440070067,198.58337888172443,1
9.0,0,3,6.786505713528122,3,0,2.213494286471878,3,3,4,2,2,1,11.0,1.7865057135281222,1.7865057135281222,2.0,123.02000000000001,1
0.7562917880956573,2,1,8.756291788095657,5,1,3.5125835761913144,4,4,3,2,7,0,16.24370821190434,0.7562917880956573,2.0,1.0,145.39308691923898,1
1.0,1,3,12.38821037347696,4,1,3.69410518673848,5,2,2,1,5,1,17.16463112043088,2.5294740663075994,8.0,7.082315560215441,185.66772184238036,1
1.033730708869001,2,1,14.0,1,0,3.0,3,3,5,0,7,1,20.5168653544345,1.0,1.5168653544345005,1.033730708869001,124.03999999999999,1
4.684084515698867,0,2,18.18954929058068,3,1,2.0,3,0,4,1,1,1,12.0,2.0631830968602265,2.0,10.747267612559094,237.48648901664686,1
0.0,1,3,6.388858476788754,0,0,3.0,3,3,3,1,5,0,17.444566092844983,1.0,1.0,2.0,128.42385573969975,1
0.0,2,3,9.0,4,0,3.0,3,2,3,2,10,0,14.0,1.0,2.0,0.0,145.77,1
0.0,1,2,8.360806311378003,4,1,3.0,3,3,3,0,1,0,11.0,0.6391936886219974,1.0,1.2783873772439949,129.73168413460937,1
1.0,2,1,15.0,3,0,4.0,4,4,5,1,3,1,18.0,1.0,2.0,1.0,148.98,1
1.0,2,1,21.0,3,1,3.0,4,4,1,0,7,1,14.0,1.4999660844303921,2.0,5.0,149.36,1
1.0,0,1,18.616564466918852,4,0,3.872188155639617,4,4,1,1,3,1,12.383435533081148,1.8721881556396172,2.0,1.2556236887207655,149.90460125882808,1
1.0,2,1,31.417762551197413,3,1,3.0,4,4,4,1,4,1,19.253287653592242,1.4177625511974137,2.4177625511974137,1.8355251023948274,148.68312557636247,1
0.0,2,1,10.899622805332195,1,0,2.0,3,3,1,1,2,1,14.40025146311187,4.0,5.59974853688813,6.299874268444065,135.8544425750769,1
0.0,0,1,8.896790374639625,1,0,3.0,3,3,4,2,1,0,21.79358074927925,0.0,1.0,4.0,131.05440320845346,1
1.0,0,1,23.0,4,0,4.0,5,4,5,2,3,1,23.0,2.460281079529025,7.0,8.0,164.19,1
0.0,2,1,10.423202952025818,1,0,2.0,3,3,1,1,2,1,14.717864698649455,3.576797047974183,5.282135301350545,6.141067650675272,136.41344186962303,1
9.0,2,1,28.68953953379975,4,0,2.0,3,3,3,0,5,1,12.034309300699622,0.0,1.0,1.6895395337997483,123.02000000000001,1
1.0,2,2,26.780591094425542,4,1,3.0,4,4,3,0,3,0,19.780591094425542,1.3902955472127705,2.0,1.0,148.9894936030034,1
0.0,0,2,7.108978317032788,1,0,3.0,3,3,3,0,4,0,15.544891585163942,1.0,1.0,2.544891585163942,128.86986379959376,1
0.8136088133673559,1,3,25.627217626734712,5,0,3.0,4,3,3,0,2,1,18.813608813367356,0.8136088133673559,2.186391186632644,1.186391186632644,148.5726903519684,1
4.0,1,3,6.0,4,0,3.0,3,2,1,2,9,1,11.0,0.7149528235517771,1.0,5.0,159.93,1
1.0,1,1,12.004811744987409,3,1,3.0,4,4,5,1,3,0,12.0,2.0,2.0,3.751202936246852,154.80152562164005,1
1.0,0,3,14.17956669006671,5,0,3.0,4,4,3,2,3,0,14.089783345033355,1.0,2.0,1.179566690066711,151.47037129168126,1
15.154415757539214,1,3,8.154415757539214,5,0,2.154415757539213,5,5,1,0,2,0,15.154415757539214,3.463247272617639,6.154415757539213,9.154415757539214,291.97,1
0.0,2,1,14.0,4,1,3.0,3,3,4,2,2,1,23.0,1.0,1.0,0.0,124.72,1
1.0,2,1,7.0,4,0,3.0,5,4,5,0,3,1,12.0,1.0,2.0,1.0,148.19,1
10.28743961264989,0,2,30.21859903162473,3,0,3.643719806324946,2,2,3,1,5,0,16.206521743075488,2.356280193675054,2.356280193675054,5.068840581025162,189.07332125616577,1
1.0,2,1,24.44571129625328,3,1,3.0,4,4,1,1,3,1,14.0,1.2771443518733598,2.0,2.2771443518733596,148.84565690370025,1
1.0,1,1,9.10064604563256,4,0,3.0,4,4,3,2,3,0,13.55032302281628,1.55032302281628,2.0,1.0,138.92569704391792,1
0.0,0,3,30.0,3,1,2.654735447942947,3,4,2,2,2,0,15.035793656171158,1.0,1.0,0.0,123.02000000000001,1
8.0,1,1,9.481729731261371,3,1,3.0,4,4,4,1,5,0,13.0,2.0,2.17275675624621,3.17275675624621,148.58544864875077,1
8.243961580187747,1,1,14.756038419812253,4,0,2.378019209906126,3,3,3,2,2,0,11.621980790093874,0.3780192099061259,1.0,0.7560384198122518,125.41664179080485,1
1.0,0,3,26.763951110281216,4,0,4.0,4,2,3,1,4,1,12.826171114015748,1.0,3.1180244448593926,3.0,170.65491344467267,1
1.0,1,1,25.0,6,0,3.9590842422824033,3,4,2,1,2,0,19.918168484564806,2.0,2.0,1.0,152.03760844279728,1
1.0,0,1,15.422960910538254,3,1,3.0,4,4,5,2,4,0,12.0,1.192346363153915,2.0,1.5770390894617452,156.3122257101137,1
14.15211832218892,1,1,14.0,3,0,2.565254451874053,4,2,3,1,3,0,14.15211832218892,4.869491096251894,7.282627225937027,7.282627225937027,150.01482226350524,1
0.0,1,3,16.0,3,1,2.0,4,0,5,1,10,0,17.0,2.657357466422729,6.0,0.0,203.06,1
0.0,1,3,21.65662221042543,4,0,2.6566222104254273,3,2,3,1,6,0,14.656622210425427,0.6566222104254275,1.3433777895745727,2.0,153.63831823590652,1
11.0,0,3,32.0,4,0,4.0,2,2,3,2,6,1,13.0,1.9809008006462743,2.0,4.0,188.97,1
6.069373741938598,0,1,28.759164989251463,4,0,3.0,3,3,3,1,3,1,22.0,0.0,1.0,0.6204175053742678,131.5448561619357,1
4.0,0,3,10.0,5,1,2.0,3,2,4,2,2,0,18.0,5.890989721119,7.0,7.0,193.55,1
0.0,2,1,14.0,1,0,2.3678798780843486,3,3,5,2,6,0,11.735759756168697,1.0,1.0,5.103639634253046,125.48475435965116,1
4.0,2,3,26.0,5,0,3.0,3,3,4,2,2,1,22.0,0.0,1.0,2.0,131.4,1
0.5251538941116284,0,1,19.37423052944186,3,0,3.5251538941116283,5,4,4,2,2,1,22.52515389411163,0.5251538941116284,3.8993844235534865,3.8490766353302295,141.50067713409118,1
16.79851523063967,1,2,29.800371192340084,3,0,3.0,3,0,4,1,6,0,12.800371192340082,2.79851523063967,3.397401653619423,2.79851523063967,204.2085048215825,1
1.0,0,1,31.0,4,1,4.0,5,4,1,2,3,1,23.0,2.0,2.0,1.0,149.39,1
0.507160339980302,0,1,6.760740509970453,3,0,3.0,2,0,4,1,3,0,11.253580169990151,2.746419830009849,3.492839660019698,6.492839660019698,174.22924204530898,1
1.0,0,2,28.272413498062875,5,0,3.0,4,4,3,1,2,0,12.854482699612575,1.854482699612575,2.0,1.0,153.45246889352734,1
0.0,0,2,29.0,6,0,2.0,3,0,5,1,10,1,15.0,1.0,1.0,2.0,199.5,1
6.345948697366526,0,3,12.345948697366527,4,1,3.269189739473305,4,1,3,2,3,0,18.46162052105339,4.730810260526694,7.192430781580084,3.0,219.26066091220954,1
0.035487878126770234,0,1,31.946768182809844,3,1,3.0,3,3,4,2,1,0,11.03548787812677,0.0,1.0,3.982256060936615,134.8654117410194,1
0.0,0,1,14.0,0,1,2.617096985962754,3,3,3,0,2,0,13.148709042111737,1.6170969859627542,1.6170969859627542,1.2341939719255084,126.04639357803478,1
1.0,1,2,16.355768117468998,3,0,4.0,5,3,4,1,5,0,13.5336521762035,2.8221159412655004,2.8221159412655004,2.6442318825310007,169.67062290142906,1
9.537959220580433,1,1,7.0,4,0,4.0,4,0,2,2,10,1,13.296559777308696,1.3517201113456523,2.0,2.758600556728261,180.96252708143538,1
0.0,2,1,21.0,6,1,2.0,3,2,3,1,8,0,14.0,0.0,1.0,0.0,148.34,1
1.0,1,3,9.069307773038295,4,1,3.0,5,1,3,1,8,1,12.930692226961705,2.13861554607659,3.069307773038295,3.0,224.35970649130007,1
0.0,2,3,15.0,4,1,3.0,4,4,5,0,4,0,12.0,1.5782183812232895,2.0,2.0,144.0,1
0.0,0,3,14.5976324398689,3,0,2.0,3,3,1,2,2,0,13.4023675601311,0.40236756013109964,1.0,0.8047351202621993,123.10449718762753,1
1.0,0,1,31.26106954465053,4,1,3.738930455349472,4,4,1,2,3,1,23.0,2.0,2.0,1.2610695446505278,150.31940757895586,1
0.9708301077092567,1,3,12.08750967687223,5,0,3.0,4,2,3,2,2,1,12.145849461453716,0.9708301077092567,1.9708301077092567,3.970830107709257,182.43416602154184,1
0.0,2,1,14.0,0,1,2.0,3,3,3,1,2,1,13.0,0.5412382144338301,1.0,1.5412382144338301,123.80340188569058,1
1.0,2,1,23.947092566729335,3,0,3.9470925667293355,4,4,4,0,3,0,14.0,1.0529074332706645,2.0,1.1058148665413288,147.18623911623118,1
